2 0
7 0
20 0
54 0
148 0
403 0.000999999999976353
1096 0.000999999999976353
2980 0.000999999999976353
8103 0
22026 0.00199999999995271
2 0
2 0
2 0
7 0
7 0
7 0
20 0
20 0
20 0
54 0
54 0
54 0
148 0
148 0
148 0
403 0
403 0
403 0
1096 0
1096 0
1096 0
2980 0
2980 0.000999999999976353
2980 0
8103 0.000999999999976353
8103 0.000999999999976353
8103 0.000999999999976353
22026 0.00200000000018008
22026 0.000999999999976353
22026 0.00199999999995271
