1e+08 0.1 6.661
1e+08 0.1 6.6
1e+08 0.1 6.617
2e+08 0.2 13.232
1e+08 0.1 7.359
1e+08 0.1 7.352
1e+08 0.1 6.634
2e+08 0.2 13.262
2e+08 0.2 13.325
2e+08 0.2 13.253
3e+08 0.3 20.119
3e+08 0.3 20.768
3e+08 0.3 19.858
4e+08 0.4 27.316
4e+08 0.4 27.378
4e+08 0.4 26.815
5e+08 0.5 38.29
5e+08 0.5 43.213
5e+08 0.5 48.918
6e+08 0.6 59.624
6e+08 0.6 65.424
6e+08 0.6 60.259
7e+08 0.7 394.191
7e+08 0.7 136.653
7e+08 0.7 75.894
8e+08 0.8 108.058
8e+08 0.8 263.11
8e+08 0.8 181.226
9e+08 0.9 245.993
